Run ID,Timestamp,Platform,Environment,Time Slot,Overall Status,Base URL,Total Duration (s),Date,Week,TC-01,TC-02,TC-03,TC-04,TC-05,TC-01 Duration (s),TC-02 Duration (s),TC-03 Duration (s),TC-04 Duration (s),TC-05 Duration (s),TC Passed,TC Warned,TC Failed,TC Total,Stability Grade,Total API Calls,Unique Endpoints,Slow API Count,Avg API (s),P50 API (s),P95 API (s),P99 API (s),Max API (s),Slowest Endpoint,TTFB (s),LCP (s),TTFB Grade,LCP Grade,Critical OK,Critical Total,All Critical Healthy,Console Errors,Network Failures,Longest Step (s),Longest Step ID,Longest Step Action,TC Breakdown,Failed TCs,Failure Reasons,Slow API Details,Critical Failures,All Step Timings,Endpoint Breakdown,Report Version,Slow Threshold (s)
run-1772780485547-ht4ibe,2026-03-06T14:01:25,hie,uat,afternoon,ช้ากว่าปกติ,,115.8,2026-03-06,2026-W10,PASS,PASS,PASS,PASS,PASS,6.4,0,29.4,80,0,5,0,0,5,B,72,19,10,1,0.5,3.6,4.6,4.6,/api/consent/out/doctor/request/by-case,0.1,0.9,Good,Good,4,4,true,2,0,41,S4_005,Verify Consent Result,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/consent/out/doctor/request/by-case 4562ms(200) | POST /api/patient/fhir-data-pulling/trigger 4502ms(200) | POST /api/hospital/hos-resource-status/get 3630ms(200) | POST /api/fhir 3477ms(200) | POST /api/fhir 3397ms(200),,"[{""step"":""S4_005"",""action"":""Verify Consent Result"",""ms"":40981},{""step"":""S4_004"",""action"":""Click Check Consent Button"",""ms"":33281},{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":29435},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6391},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":5717}]","[{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":4562,""max_ms"":4562,""calls"":1,""slow"":1},{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":4502,""max_ms"":4502,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":2139,""max_ms"":3630,""calls"":2,""slow"":1},{""endpoint"":""POST /api/fhir"",""avg_ms"":1556,""max_ms"":3477,""calls"":10,""slow"":4},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":882,""max_ms"":2198,""calls"":4,""slow"":1},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":990,""max_ms"":2110,""calls"":4,""slow"":1},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":2097,""max_ms"":2097,""calls"":1,""slow"":1},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":622,""max_ms"":622,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/84ec350e-4da8-4346-ad34-3a07adce..."",""avg_ms"":475,""max_ms"":539,""calls"":5,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/f5b0538f-ff2a-4a19-989e-289f21a2..."",""avg_ms"":452,""max_ms"":488,""calls"":8,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":463,""max_ms"":463,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":403,""max_ms"":403,""calls"":1,""slow"":0},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":166,""max_ms"":166,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":161,""max_ms"":161,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":143,""max_ms"":143,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":137,""max_ms"":137,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":108,""max_ms"":110,""calls"":2,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":96,""max_ms"":105,""calls"":2,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":72,""max_ms"":72,""calls"":1,""slow"":0}]",5.0,1.5
run-1773657744418-30ei1j,2026-03-16T17:42:24,hie,uat,afternoon,ช้ากว่าปกติ,,35.1,2026-03-16,2026-W12,PASS,PASS,PASS,PASS,PASS,9.8,0,15.7,9.5,0,5,0,0,5,B,55,19,6,0.9,0.4,3.4,4.2,4.2,/api/consent/out/doctor/request/by-case,0,3.7,Good,Needs Improvement,4,4,true,1,0,15.7,S3_001,Wait for Patient Data Sync,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/consent/out/doctor/request/by-case 4158ms(200) | POST /api/hospital/hos-resource-status/get 3383ms(200) | POST /api/fhir 3281ms(200) | POST /api/patient/fhir-data-pulling/trigger 2958ms(200) | POST /api/hospital/hos-resource-status/get 2638ms(200),,"[{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":15731},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6415},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":4973},{""step"":""S4_002"",""action"":""Gmail API: Poll for Consent Email"",""ms"":4572},{""step"":""S1_000"",""action"":""Pre-flight: Site Health Check"",""ms"":3408}]","[{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":4158,""max_ms"":4158,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":2405,""max_ms"":3383,""calls"":3,""slow"":2},{""endpoint"":""POST /api/fhir"",""avg_ms"":1633,""max_ms"":3281,""calls"":5,""slow"":2},{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":2958,""max_ms"":2958,""calls"":1,""slow"":1},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":824,""max_ms"":1195,""calls"":2,""slow"":0},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":537,""max_ms"":1195,""calls"":4,""slow"":0},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":1194,""max_ms"":1194,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":599,""max_ms"":599,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/30cb5151-c8c1-4f82-beab-061f0b3b..."",""avg_ms"":421,""max_ms"":579,""calls"":5,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/eb0cb247-2e90-4998-af4f-6ba2e9e2..."",""avg_ms"":431,""max_ms"":578,""calls"":3,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":476,""max_ms"":476,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":421,""max_ms"":421,""calls"":1,""slow"":0},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":251,""max_ms"":251,""calls"":1,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":115,""max_ms"":129,""calls"":2,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":126,""max_ms"":126,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":112,""max_ms"":120,""calls"":2,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":114,""max_ms"":114,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":106,""max_ms"":106,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":94,""max_ms"":94,""calls"":1,""slow"":0}]",5.0,1.5
run-1773734778251-4f3u0f,2026-03-17T15:06:18,hie,uat,afternoon,ช้ากว่าปกติ,,43.1,2026-03-17,2026-W12,PASS,PASS,PASS,PASS,PASS,6.3,0,23.2,10.4,3.2,5,0,0,5,B,45,19,13,1.3,0.8,5.5,5.5,5.5,/api/patient/fhir-data-pulling/trigger,0.1,1.1,Good,Good,4,4,true,1,0,23.2,S3_001,Wait for Patient Data Sync,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/patient/fhir-data-pulling/trigger 5520ms(200) | POST /api/hospital/hos-resource-status/get 5482ms(200) | POST /api/consent/out/doctor/request/by-case 4768ms(200) | POST /api/patient/fhir-info/mdps 2889ms(200) | POST /api/fhir 2808ms(200),,"[{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":23168},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6326},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":5797},{""step"":""S4_002"",""action"":""Gmail API: Poll for Consent Email"",""ms"":4598},{""step"":""S5_001"",""action"":""Generate System Health Report"",""ms"":3205}]","[{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":5520,""max_ms"":5520,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":5482,""max_ms"":5482,""calls"":1,""slow"":1},{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":4768,""max_ms"":4768,""calls"":1,""slow"":1},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":1865,""max_ms"":2889,""calls"":3,""slow"":2},{""endpoint"":""POST /api/fhir"",""avg_ms"":1618,""max_ms"":2808,""calls"":4,""slow"":2},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":653,""max_ms"":1667,""calls"":4,""slow"":1},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":1651,""max_ms"":1651,""calls"":1,""slow"":1},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/3b053393-3046-4f28-899c-c9fd1970..."",""avg_ms"":1103,""max_ms"":1562,""calls"":5,""slow"":2},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/ac66e71a-ae7f-4446-8fa8-05002057..."",""avg_ms"":1281,""max_ms"":1554,""calls"":3,""slow"":2},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":625,""max_ms"":625,""calls"":1,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":507,""max_ms"":507,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":447,""max_ms"":447,""calls"":1,""slow"":0},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":187,""max_ms"":187,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":160,""max_ms"":160,""calls"":1,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":133,""max_ms"":146,""calls"":2,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":110,""max_ms"":132,""calls"":2,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":129,""max_ms"":129,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":112,""max_ms"":112,""calls"":1,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":96,""max_ms"":96,""calls"":1,""slow"":0}]",5.0,1.5
run-1773799577104-u6bey9,2026-03-18T09:06:17,hie,uat,morning,ช้ากว่าปกติ,,45.6,2026-03-18,2026-W12,PASS,PASS,PASS,PASS,PASS,6.8,4.1,24.3,10.4,0,5,0,0,5,B,61,19,10,0.9,0.4,3.7,4.8,4.8,/api/consent/out/doctor/request/by-case,0.1,3.9,Good,Needs Improvement,4,4,true,1,0,24.3,S3_001,Wait for Patient Data Sync,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/consent/out/doctor/request/by-case 4767ms(200) | POST /api/patient/fhir-data-pulling/trigger 3662ms(200) | POST /api/hospital/hos-resource-status/get 3615ms(200) | POST /api/fhir 2865ms(200) | GET /api/logging/queried-patient-list/by-doctor 2249ms(200),,"[{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":24257},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6817},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":5799},{""step"":""S4_002"",""action"":""Gmail API: Poll for Consent Email"",""ms"":4602},{""step"":""S2_002"",""action"":""Search Patient by CID"",""ms"":4130}]","[{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":4767,""max_ms"":4767,""calls"":1,""slow"":1},{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":3662,""max_ms"":3662,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":2100,""max_ms"":3615,""calls"":3,""slow"":2},{""endpoint"":""POST /api/fhir"",""avg_ms"":1247,""max_ms"":2865,""calls"":5,""slow"":2},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":2249,""max_ms"":2249,""calls"":1,""slow"":1},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":812,""max_ms"":1789,""calls"":3,""slow"":1},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":857,""max_ms"":1770,""calls"":3,""slow"":1},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":1706,""max_ms"":1706,""calls"":1,""slow"":1},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":898,""max_ms"":898,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/0f6f8aae-f0da-4826-90b9-41ef302e..."",""avg_ms"":393,""max_ms"":553,""calls"":7,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/0a678acf-dc47-4037-95bd-c3a267c9..."",""avg_ms"":461,""max_ms"":553,""calls"":4,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":522,""max_ms"":522,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":468,""max_ms"":468,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":319,""max_ms"":319,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":238,""max_ms"":238,""calls"":1,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":161,""max_ms"":195,""calls"":2,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":133,""max_ms"":174,""calls"":2,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":166,""max_ms"":166,""calls"":1,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":109,""max_ms"":109,""calls"":1,""slow"":0}]",5.0,1.5
run-1773819122016-nuuxod,2026-03-18T14:32:02,hie,uat,afternoon,ช้ากว่าปกติ,,37.4,2026-03-18,2026-W12,PASS,PASS,PASS,PASS,PASS,9.9,0,16.8,10.7,0,5,0,0,5,B,55,19,6,1,0.5,4.3,5.5,5.5,/api/consent/out/doctor/request/by-case,0.1,3.8,Good,Needs Improvement,4,4,true,1,0,16.8,S3_001,Wait for Patient Data Sync,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/consent/out/doctor/request/by-case 5467ms(200) | POST /api/hospital/hos-resource-status/get 4348ms(200) | POST /api/fhir 3513ms(200) | POST /api/patient/fhir-data-pulling/trigger 3254ms(200) | POST /api/hospital/hos-resource-status/get 3220ms(200),,"[{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":16774},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6336},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":6099},{""step"":""S4_002"",""action"":""Gmail API: Poll for Consent Email"",""ms"":4639},{""step"":""S1_000"",""action"":""Pre-flight: Site Health Check"",""ms"":3526}]","[{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":5467,""max_ms"":5467,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":3080,""max_ms"":4348,""calls"":3,""slow"":3},{""endpoint"":""POST /api/fhir"",""avg_ms"":1517,""max_ms"":3513,""calls"":4,""slow"":1},{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":3254,""max_ms"":3254,""calls"":1,""slow"":1},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":958,""max_ms"":958,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":686,""max_ms"":906,""calls"":2,""slow"":0},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":405,""max_ms"":690,""calls"":3,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/fce8343d-f997-4431-afab-52ba8840..."",""avg_ms"":441,""max_ms"":625,""calls"":5,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/aae002a2-6fa8-4a41-8ce2-0b0212c7..."",""avg_ms"":436,""max_ms"":614,""calls"":4,""slow"":0},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":583,""max_ms"":583,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":498,""max_ms"":498,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":493,""max_ms"":493,""calls"":1,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":454,""max_ms"":454,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":209,""max_ms"":327,""calls"":2,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":318,""max_ms"":318,""calls"":1,""slow"":0},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":274,""max_ms"":274,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":195,""max_ms"":195,""calls"":1,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":137,""max_ms"":138,""calls"":2,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":104,""max_ms"":104,""calls"":1,""slow"":0}]",5.0,1.5
run-1773830047930-7r5er4,2026-03-18T17:34:07,hie,uat,afternoon,ช้ากว่าปกติ,,35.8,2026-03-18,2026-W12,PASS,PASS,PASS,PASS,PASS,9.8,0,16.3,9.7,0,5,0,0,5,B,57,19,7,0.8,0.4,2.7,4.2,4.2,/api/consent/out/doctor/request/by-case,0.2,3.9,Good,Needs Improvement,4,4,true,1,0,16.3,S3_001,Wait for Patient Data Sync,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/consent/out/doctor/request/by-case 4162ms(200) | POST /api/patient/fhir-data-pulling/trigger 2740ms(200) | POST /api/hospital/hos-resource-status/get 1969ms(200) | POST /api/fhir 1876ms(200) | POST /api/hospital/hos-resource-status/get 1755ms(200),,"[{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":16302},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6209},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":5121},{""step"":""S4_002"",""action"":""Gmail API: Poll for Consent Email"",""ms"":4602},{""step"":""S1_000"",""action"":""Pre-flight: Site Health Check"",""ms"":3556}]","[{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":4162,""max_ms"":4162,""calls"":1,""slow"":1},{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":2740,""max_ms"":2740,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":1542,""max_ms"":1969,""calls"":3,""slow"":2},{""endpoint"":""POST /api/fhir"",""avg_ms"":1348,""max_ms"":1876,""calls"":5,""slow"":3},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/e520d173-0f10-448a-a411-05aa8c21..."",""avg_ms"":694,""max_ms"":1274,""calls"":3,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/d7748a46-2ded-42e4-b794-cfac3211..."",""avg_ms"":546,""max_ms"":1269,""calls"":5,""slow"":0},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":377,""max_ms"":683,""calls"":3,""slow"":0},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":472,""max_ms"":498,""calls"":2,""slow"":0},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":433,""max_ms"":433,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":424,""max_ms"":424,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":379,""max_ms"":379,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":360,""max_ms"":360,""calls"":1,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":328,""max_ms"":328,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":200,""max_ms"":200,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":110,""max_ms"":125,""calls"":2,""slow"":0},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":123,""max_ms"":123,""calls"":1,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":117,""max_ms"":120,""calls"":2,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":113,""max_ms"":113,""calls"":1,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":100,""max_ms"":100,""calls"":1,""slow"":0}]",5.0,1.5
run-1773886177477-r08gne,2026-03-19T09:09:37,hie,uat,morning,ช้ากว่าปกติ,,36.5,2026-03-19,2026-W12,PASS,PASS,PASS,PASS,PASS,10.3,0,16.2,10,0,5,0,0,5,B,57,19,8,1,0.5,3.3,4.4,4.4,/api/consent/out/doctor/request/by-case,0.2,4,Good,Poor,4,4,true,1,0,16.2,S3_001,Wait for Patient Data Sync,TC-01:PASS | TC-02:PASS | TC-03:PASS | TC-04:PASS | TC-05:PASS,,,POST /api/consent/out/doctor/request/by-case 4372ms(200) | POST /api/patient/fhir-data-pulling/trigger 3339ms(200) | POST /api/hospital/hos-resource-status/get 3269ms(200) | POST /api/hospital/hos-resource-status/get 2681ms(200) | POST /api/fhir 2242ms(200),,"[{""step"":""S3_001"",""action"":""Wait for Patient Data Sync"",""ms"":16151},{""step"":""S1_001"",""action"":""Login as OTHERS"",""ms"":6555},{""step"":""S4_001"",""action"":""Request Consent & Confirm Modal"",""ms"":5426},{""step"":""S4_002"",""action"":""Gmail API: Poll for Consent Email"",""ms"":4622},{""step"":""S1_000"",""action"":""Pre-flight: Site Health Check"",""ms"":3705}]","[{""endpoint"":""POST /api/consent/out/doctor/request/by-case"",""avg_ms"":4372,""max_ms"":4372,""calls"":1,""slow"":1},{""endpoint"":""POST /api/patient/fhir-data-pulling/trigger"",""avg_ms"":3339,""max_ms"":3339,""calls"":1,""slow"":1},{""endpoint"":""POST /api/hospital/hos-resource-status/get"",""avg_ms"":2291,""max_ms"":3269,""calls"":3,""slow"":2},{""endpoint"":""POST /api/fhir"",""avg_ms"":1468,""max_ms"":2242,""calls"":5,""slow"":3},{""endpoint"":""GET /api/logging/queried-patient-list/by-doctor?page=1&size=5"",""avg_ms"":2074,""max_ms"":2074,""calls"":1,""slow"":1},{""endpoint"":""GET /api/patient/consent-out/channel?patient_id=779269"",""avg_ms"":1096,""max_ms"":1096,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/fhir-info/mdps"",""avg_ms"":815,""max_ms"":1094,""calls"":2,""slow"":0},{""endpoint"":""POST /api/consent/out/summary/get"",""avg_ms"":542,""max_ms"":1021,""calls"":3,""slow"":0},{""endpoint"":""POST /api/auth/login/with-form-data"",""avg_ms"":603,""max_ms"":603,""calls"":1,""slow"":0},{""endpoint"":""GET /api/referral/mdp/status"",""avg_ms"":499,""max_ms"":499,""calls"":1,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/64665daa-7dbc-452c-996e-60f650c6..."",""avg_ms"":355,""max_ms"":471,""calls"":5,""slow"":0},{""endpoint"":""GET /api/patient/fhir-data-pulling/status/server/4062c592-03d8-42d7-a665-a6c363c3..."",""avg_ms"":430,""max_ms"":460,""calls"":3,""slow"":0},{""endpoint"":""GET /api/patient/client-mgmt-ws-token/get"",""avg_ms"":427,""max_ms"":427,""calls"":1,""slow"":0},{""endpoint"":""GET /api/user/user-info"",""avg_ms"":216,""max_ms"":237,""calls"":2,""slow"":0},{""endpoint"":""POST /api/auth/activate/mdp?mdp_id=163"",""avg_ms"":194,""max_ms"":194,""calls"":1,""slow"":0},{""endpoint"":""GET /api/consent-form/terms-and-conditions"",""avg_ms"":167,""max_ms"":167,""calls"":1,""slow"":0},{""endpoint"":""POST /api/patient/demographic"",""avg_ms"":149,""max_ms"":149,""calls"":1,""slow"":0},{""endpoint"":""POST /api/auth/refresh-token"",""avg_ms"":116,""max_ms"":145,""calls"":2,""slow"":0},{""endpoint"":""POST /api/patient/doctor-search"",""avg_ms"":113,""max_ms"":113,""calls"":1,""slow"":0}]",5.0,1.5
